Length,Alanine,Arginine,Asparagine,Aspartic_Acid,Cysteine,Glutamic_Acid,Glutamine,Glycine,Histidine,Isoleucine,Leucine,Lysine,Mathionine,Phenylalanine,Proline,Serine,Threonine,Tryptophan,Tyrosine,Valine,Aliphatic,Aromatic,NonPolar,Polar,Charged,Basic,Acidic,"Celularity (Sing, Mult)_SING","Celularity (Sing, Mult)_MUL","Celularity (Sing, Mult)_COMP","Celularity (Sing, Mult)_UN","Tissue (Yes, No)_NOT","Tissue (Yes, No)_COMP","Tissue (Yes, No)_YES","Mesoderm (Yes, NO)_NOT","Mesoderm (Yes, NO)_COMP","Mesoderm (Yes, NO)_YES",Mouthparts(Pro-Deuter)_NO,Mouthparts(Pro-Deuter)_PRO,Mouthparts(Pro-Deuter)_NOT,Mouthparts(Pro-Deuter)_COMP,Mouthparts(Pro-Deuter)_DEU
47,0.043,0.106,0.085,0.106,0.17,0.043,0,0.043,0.043,0,0.064,0.064,0,0.064,0.021,0.043,0.085,0.021,0,0,0.106,0.128,0.426,0.574,0.362,0.213,0.149,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
55,0.018,0.145,0.036,0.036,0.018,0.091,0.073,0.255,0.018,0,0,0,0.018,0,0.055,0.091,0,0,0.109,0.036,0.055,0.127,0.509,0.491,0.291,0.164,0.127,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
21,0.048,0,0.048,0.095,0.143,0.048,0,0.095,0,0,0.048,0.095,0,0.048,0.048,0.048,0.19,0,0.048,0,0.095,0.095,0.476,0.524,0.238,0.095,0.143,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
46,0.022,0.065,0.065,0.022,0.174,0.022,0,0.13,0.022,0.065,0.043,0.109,0.043,0,0,0.022,0.109,0.022,0.043,0.022,0.152,0.087,0.565,0.435,0.239,0.196,0.043,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
45,0.022,0.067,0.067,0.022,0.178,0.022,0,0.133,0.022,0.044,0.044,0.111,0.044,0,0,0.022,0.111,0.022,0.044,0.022,0.133,0.089,0.556,0.444,0.244,0.2,0.044,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
37,0,0.081,0.108,0,0.162,0.027,0.081,0.216,0,0.027,0.027,0.027,0,0.027,0.081,0.027,0,0,0.081,0.027,0.081,0.108,0.649,0.351,0.135,0.108,0.027,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
36,0,0.111,0.139,0,0.167,0.028,0.056,0.194,0,0.028,0.028,0,0,0.028,0.083,0.028,0,0,0.056,0.056,0.111,0.083,0.639,0.361,0.139,0.111,0.028,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
31,0.032,0,0.032,0,0.194,0.032,0,0.065,0,0.065,0.065,0.097,0,0.032,0.065,0.129,0.065,0,0.032,0.097,0.258,0.065,0.645,0.355,0.129,0.097,0.032,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
47,0.021,0.128,0.085,0.085,0.17,0.043,0,0.064,0.043,0,0.043,0.064,0,0.043,0.021,0.043,0.106,0.021,0.021,0,0.064,0.128,0.404,0.596,0.362,0.234,0.128,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
47,0.043,0.085,0.021,0.021,0.17,0.064,0.043,0.085,0.064,0.021,0.043,0.064,0.021,0.021,0.021,0.085,0.021,0.021,0.043,0.043,0.149,0.149,0.532,0.468,0.298,0.213,0.085,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
44,0.045,0,0,0.045,0.182,0,0.023,0.159,0.023,0.023,0.023,0.114,0,0.023,0.136,0.068,0.023,0,0.091,0.023,0.114,0.136,0.705,0.295,0.182,0.136,0.045,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
44,0.023,0,0,0.045,0.182,0,0.023,0.182,0.023,0.023,0.023,0.114,0,0.023,0.136,0.068,0.023,0,0.091,0.023,0.091,0.136,0.705,0.295,0.182,0.136,0.045,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
90,0.156,0.056,0.089,0.011,0.089,0,0.011,0.033,0,0.033,0.044,0.033,0,0.022,0.078,0.133,0.1,0,0.011,0.1,0.333,0.033,0.567,0.433,0.1,0.089,0.011,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
49,0,0.102,0.02,0.122,0.082,0.163,0.122,0.02,0,0.02,0.02,0.061,0.041,0.041,0,0.082,0.02,0.02,0.041,0.02,0.061,0.102,0.306,0.694,0.449,0.163,0.286,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
41,0,0.146,0.024,0.049,0.146,0.171,0.244,0.024,0,0.024,0,0.024,0,0,0.049,0.024,0.024,0,0.049,0,0.024,0.049,0.293,0.707,0.39,0.171,0.22,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
68,0,0.176,0.015,0.044,0.059,0.221,0.206,0,0.029,0,0,0.103,0.029,0,0.029,0,0.029,0,0.059,0,0,0.088,0.176,0.824,0.574,0.309,0.265,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
67,0,0.179,0,0.045,0.06,0.239,0.209,0,0.03,0,0,0.09,0.03,0,0.03,0,0.03,0,0.06,0,0,0.09,0.179,0.821,0.582,0.299,0.284,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
47,0,0.213,0,0.021,0.085,0.149,0.255,0,0.043,0,0,0.085,0.021,0,0.043,0,0.043,0,0.043,0,0,0.085,0.191,0.809,0.511,0.34,0.17,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
45,0,0.2,0,0.022,0.089,0.156,0.267,0,0.044,0,0,0.067,0.022,0,0.044,0,0.044,0,0.044,0,0,0.089,0.2,0.8,0.489,0.311,0.178,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
35,0,0.257,0,0.057,0.114,0.143,0.286,0,0,0,0,0.029,0,0,0.057,0,0,0,0.057,0,0,0.057,0.229,0.771,0.486,0.286,0.2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
41,0,0.146,0.024,0.049,0.146,0.195,0.244,0,0,0.024,0,0.024,0,0,0.049,0.024,0.024,0,0.049,0,0.024,0.049,0.268,0.732,0.415,0.171,0.244,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
67,0,0.194,0,0.045,0.06,0.209,0.209,0.015,0.015,0.015,0,0.104,0.03,0,0.03,0,0.015,0,0.06,0,0.015,0.075,0.209,0.791,0.567,0.313,0.254,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
47,0,0.234,0,0.021,0.085,0.128,0.255,0,0.021,0.021,0,0.106,0.021,0,0.043,0,0.021,0,0.043,0,0.021,0.064,0.213,0.787,0.511,0.362,0.149,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
45,0,0.222,0,0.022,0.089,0.133,0.267,0,0.022,0.022,0,0.089,0.022,0,0.044,0,0.022,0,0.044,0,0.022,0.067,0.222,0.778,0.489,0.333,0.156,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
35,0,0.2,0,0.057,0.114,0.143,0.286,0,0.029,0,0.029,0.029,0,0,0.057,0,0,0,0.057,0,0.029,0.086,0.257,0.743,0.457,0.257,0.2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
41,0,0.146,0.024,0.024,0.146,0.195,0.244,0.024,0,0.024,0,0.024,0,0,0.049,0.024,0.024,0,0.049,0,0.024,0.049,0.293,0.707,0.39,0.171,0.22,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
67,0,0.179,0,0.045,0.06,0.224,0.209,0,0.03,0,0,0.104,0.03,0,0.03,0,0.03,0,0.06,0,0,0.09,0.179,0.821,0.582,0.313,0.269,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
47,0,0.213,0,0.021,0.085,0.128,0.255,0,0.043,0,0,0.106,0.021,0,0.043,0,0.043,0,0.043,0,0,0.085,0.191,0.809,0.511,0.362,0.149,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
45,0,0.2,0,0.022,0.089,0.133,0.267,0,0.044,0,0,0.089,0.022,0,0.044,0,0.044,0,0.044,0,0,0.089,0.2,0.8,0.489,0.333,0.156,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
35,0,0.229,0,0.057,0.114,0.143,0.286,0,0.029,0,0.029,0.029,0,0,0.057,0,0,0,0.029,0,0.029,0.057,0.229,0.771,0.486,0.286,0.2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
47,0.021,0.043,0,0.021,0.17,0.021,0.064,0.064,0.021,0.043,0.064,0.149,0.021,0.064,0.064,0.085,0.064,0,0.021,0,0.128,0.106,0.532,0.468,0.255,0.213,0.043,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
47,0,0.106,0.064,0.106,0.17,0.043,0,0.064,0.043,0,0.064,0.064,0,0.021,0.021,0.043,0.106,0.021,0.021,0.043,0.106,0.106,0.426,0.574,0.362,0.213,0.149,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
91,0.176,0.022,0.055,0.011,0.088,0,0.022,0.099,0.011,0.077,0.066,0.066,0.011,0,0.077,0.11,0.055,0,0.033,0.022,0.341,0.044,0.648,0.352,0.11,0.099,0.011,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
28,0,0,0,0,0,0,0,0.679,0.286,0,0,0,0,0,0,0,0,0,0.036,0,0,0.321,0.714,0.286,0.286,0.286,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
38,0,0,0.053,0,0,0,0,0.658,0.211,0,0,0,0,0,0,0,0,0,0.079,0,0,0.289,0.737,0.263,0.211,0.211,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
71,0.07,0.085,0.028,0.028,0.113,0.056,0.028,0.07,0.028,0.028,0.028,0.085,0.014,0.042,0.099,0.056,0.085,0.014,0.028,0.014,0.141,0.113,0.521,0.479,0.282,0.197,0.085,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
51,0.02,0.078,0.039,0,0.157,0.078,0.02,0.078,0.098,0.039,0.02,0.098,0,0.059,0.02,0.098,0.02,0.02,0,0.059,0.137,0.176,0.471,0.529,0.353,0.275,0.078,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
49,0.061,0.061,0.061,0.02,0.163,0.041,0.041,0.082,0.02,0.02,0.041,0.102,0.02,0.061,0.02,0.102,0.041,0,0.02,0.02,0.143,0.102,0.51,0.49,0.245,0.184,0.061,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
48,0.042,0.062,0.021,0.021,0.167,0.042,0,0.042,0,0.062,0.062,0.167,0,0.042,0.083,0.083,0.083,0,0.021,0,0.167,0.062,0.521,0.479,0.292,0.229,0.062,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
47,0.021,0.064,0.021,0.043,0.17,0.043,0,0.043,0.021,0.085,0.043,0.17,0,0.043,0.085,0.043,0.106,0,0,0,0.149,0.064,0.489,0.511,0.34,0.255,0.085,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
17,0.059,0.059,0.059,0,0.059,0,0,0.118,0,0.059,0,0.059,0,0.059,0.059,0,0.294,0.059,0,0.059,0.176,0.118,0.529,0.471,0.118,0.118,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
101,0.059,0.188,0.109,0.03,0.079,0,0.03,0.05,0,0.069,0.089,0.01,0,0.04,0.089,0,0.04,0.02,0.02,0.079,0.297,0.079,0.594,0.406,0.228,0.198,0.03,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
38,0.105,0.053,0.079,0,0.158,0,0.053,0.158,0,0.053,0,0.053,0,0.026,0.053,0.105,0,0,0.079,0.026,0.184,0.105,0.658,0.342,0.105,0.105,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
50,0.08,0.02,0.02,0.06,0.16,0.06,0.04,0.1,0.08,0,0.02,0.1,0.02,0.04,0,0.06,0.06,0.04,0.02,0.02,0.12,0.18,0.5,0.5,0.32,0.2,0.12,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
18,0.111,0,0,0.056,0,0,0.056,0,0,0,0.111,0.056,0,0.222,0.056,0,0.111,0,0,0,0.222,0.222,0.5,0.278,0.111,0.056,0.056,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
30,0.167,0,0.033,0.067,0,0,0.067,0.067,0,0.033,0.033,0.067,0,0.033,0.067,0.033,0.1,0.067,0.067,0.033,0.267,0.167,0.567,0.367,0.133,0.067,0.067,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
19,0,0,0.105,0.053,0.053,0.053,0.053,0,0.053,0,0.053,0,0,0,0,0.368,0.105,0,0.053,0.053,0.105,0.105,0.211,0.789,0.158,0.053,0.105,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
20,0.05,0,0,0.1,0.1,0.15,0.05,0.05,0,0,0.15,0.05,0,0,0.05,0.15,0.1,0,0,0,0.2,0,0.4,0.6,0.3,0.05,0.25,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
10,0,0.2,0,0,0,0.1,0.1,0,0.1,0.1,0.1,0,0,0,0,0.2,0,0,0,0.1,0.3,0.1,0.3,0.7,0.4,0.3,0.1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
17,0,0.059,0,0,0,0.059,0.176,0.059,0.059,0.118,0.059,0,0,0,0,0.353,0,0,0,0.059,0.235,0.059,0.294,0.706,0.176,0.118,0.059,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
9,0.111,0,0,0.222,0,0,0,0.111,0,0,0.111,0.111,0,0.111,0,0,0,0.111,0,0.111,0.333,0.222,0.667,0.333,0.333,0.111,0.222,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
15,0,0.133,0.067,0.067,0,0.2,0.067,0,0,0,0.133,0.133,0.067,0,0,0.067,0,0,0,0.067,0.2,0,0.267,0.733,0.533,0.267,0.267,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
19,0,0,0.105,0.053,0,0.105,0.158,0.053,0,0,0.053,0,0,0,0.105,0,0.105,0,0.105,0.158,0.211,0.105,0.474,0.526,0.158,0,0.158,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
10,0.1,0,0.1,0.1,0,0.1,0.1,0,0,0,0.1,0.1,0,0,0,0,0.2,0,0.1,0,0.2,0.1,0.3,0.7,0.3,0.1,0.2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
91,0.044,0.044,0.11,0.055,0.088,0.011,0.055,0.099,0.022,0.066,0.066,0.044,0.011,0,0.066,0.088,0.033,0,0.033,0.066,0.242,0.055,0.538,0.462,0.176,0.11,0.066,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
83,0.06,0.048,0.048,0.024,0.096,0.036,0.024,0.096,0.012,0.024,0.084,0.084,0.036,0.048,0.06,0.096,0.036,0,0.012,0.072,0.241,0.072,0.59,0.41,0.205,0.145,0.06,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
90,0.178,0.044,0.022,0.022,0.089,0,0.022,0.111,0.011,0.067,0.044,0.067,0,0,0.067,0.167,0.011,0,0.022,0.056,0.344,0.033,0.633,0.367,0.144,0.122,0.022,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
93,0.194,0.065,0.075,0.022,0.086,0,0.022,0.097,0,0.065,0.032,0.022,0,0,0.043,0.151,0.054,0,0.022,0.054,0.344,0.022,0.591,0.409,0.108,0.086,0.022,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
93,0.183,0.054,0.075,0.022,0.086,0,0.022,0.108,0,0.065,0.032,0.032,0,0,0.043,0.151,0.054,0,0.022,0.054,0.333,0.022,0.591,0.409,0.108,0.086,0.022,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
90,0.178,0.044,0.022,0.022,0.089,0,0.022,0.111,0.011,0.067,0.044,0.067,0,0,0.056,0.178,0.011,0,0.022,0.056,0.344,0.033,0.622,0.378,0.144,0.122,0.022,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
90,0.144,0.056,0.078,0.033,0.089,0,0.011,0.1,0.011,0.067,0.056,0.078,0,0,0.044,0.111,0.044,0,0.022,0.056,0.322,0.033,0.578,0.422,0.178,0.144,0.033,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
90,0.189,0.044,0.011,0.022,0.089,0,0.022,0.111,0,0.078,0.033,0.067,0,0,0.056,0.2,0.011,0,0.022,0.044,0.344,0.022,0.622,0.378,0.133,0.111,0.022,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
90,0.144,0.033,0.022,0.022,0.089,0,0.022,0.111,0.011,0.044,0.056,0.078,0,0,0.056,0.156,0.056,0,0.022,0.078,0.322,0.033,0.6,0.4,0.144,0.122,0.022,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
92,0.185,0.065,0.054,0.022,0.087,0,0.011,0.109,0,0.054,0.043,0.043,0,0,0.043,0.141,0.054,0,0.022,0.065,0.348,0.022,0.609,0.391,0.13,0.109,0.022,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
93,0.172,0.065,0.065,0.022,0.086,0,0.011,0.097,0,0.054,0.043,0.032,0,0,0.043,0.172,0.065,0,0.022,0.054,0.323,0.022,0.57,0.43,0.118,0.097,0.022,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
90,0.178,0.056,0.056,0.033,0.089,0,0.022,0.089,0,0.089,0.022,0.056,0,0,0.067,0.122,0.044,0,0.022,0.056,0.344,0.022,0.611,0.389,0.144,0.111,0.033,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
92,0.13,0.011,0.12,0.011,0.087,0,0.033,0.098,0.011,0.033,0.054,0.087,0.011,0.011,0.043,0.076,0.076,0,0.022,0.087,0.304,0.043,0.576,0.424,0.12,0.109,0.011,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
23,0.174,0,0.043,0.043,0,0,0,0.174,0.043,0.087,0.13,0.13,0,0.043,0,0.043,0,0,0,0.087,0.478,0.087,0.696,0.304,0.217,0.174,0.043,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
16,0.125,0,0.062,0,0,0,0,0.125,0,0.062,0.375,0.062,0,0,0,0.125,0.062,0,0,0,0.562,0,0.688,0.312,0.062,0.062,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
23,0.174,0,0.043,0,0,0.043,0,0.174,0.043,0.087,0.13,0.13,0,0.043,0,0.043,0,0,0,0.087,0.478,0.087,0.696,0.304,0.217,0.174,0.043,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
17,0.059,0,0.059,0,0,0,0,0.118,0,0.118,0.353,0.059,0,0,0.059,0.118,0,0,0,0.059,0.588,0,0.765,0.235,0.059,0.059,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
23,0.174,0,0,0,0,0.043,0,0.174,0.043,0.087,0.13,0.13,0,0.043,0,0.087,0,0,0,0.087,0.478,0.087,0.696,0.304,0.217,0.174,0.043,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
17,0.059,0,0,0,0,0,0,0.118,0,0.118,0.353,0.059,0,0,0.059,0.176,0,0,0,0.059,0.588,0,0.765,0.235,0.059,0.059,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
23,0.174,0,0.087,0.043,0,0,0,0.13,0.043,0.087,0.13,0.13,0,0.043,0,0.043,0,0,0,0.087,0.478,0.087,0.652,0.348,0.217,0.174,0.043,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
23,0.174,0,0.043,0.043,0,0.043,0,0.13,0.043,0.043,0.13,0.13,0,0.043,0,0.043,0,0,0,0.13,0.478,0.087,0.652,0.348,0.261,0.174,0.087,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
23,0.13,0,0.043,0,0,0.043,0,0.174,0.043,0.043,0.13,0.13,0,0.043,0.043,0.043,0,0,0,0.13,0.435,0.087,0.696,0.304,0.217,0.174,0.043,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
16,0.125,0,0,0,0,0,0,0.125,0.062,0.125,0.25,0.062,0,0.062,0,0.188,0,0,0,0,0.5,0.125,0.688,0.312,0.125,0.125,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
16,0.062,0,0,0,0,0,0,0.125,0.062,0.188,0.312,0,0,0,0.062,0.125,0,0,0,0.062,0.625,0.062,0.812,0.188,0.062,0.062,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
14,0.071,0.071,0,0,0,0,0.143,0.214,0.071,0,0.143,0,0.071,0,0,0,0.071,0.071,0,0.071,0.286,0.143,0.643,0.357,0.143,0.143,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
18,0,0,0,0,0,0.111,0,0.167,0,0.111,0.278,0.056,0,0,0.111,0.056,0,0,0,0.111,0.5,0,0.778,0.222,0.167,0.056,0.111,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
27,0.222,0,0.037,0,0,0.037,0,0.185,0.037,0.074,0.111,0.111,0,0.074,0,0.111,0,0,0,0,0.407,0.111,0.667,0.333,0.185,0.148,0.037,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
27,0.222,0,0.037,0,0,0.037,0,0.185,0.037,0.074,0.148,0.111,0,0.037,0,0.111,0,0,0,0,0.444,0.074,0.667,0.333,0.185,0.148,0.037,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
27,0.222,0,0.037,0,0,0.037,0,0.185,0.037,0.074,0.148,0.111,0,0.037,0,0.111,0,0,0,0,0.444,0.074,0.667,0.333,0.185,0.148,0.037,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
25,0.24,0,0,0,0,0.04,0,0.2,0.04,0.08,0.16,0.12,0,0.04,0,0.08,0,0,0,0,0.48,0.08,0.72,0.28,0.2,0.16,0.04,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
25,0.2,0,0.04,0,0,0.04,0,0.2,0.04,0.16,0.12,0.08,0,0.04,0,0.08,0,0,0,0,0.48,0.08,0.72,0.28,0.16,0.12,0.04,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
27,0.222,0,0.037,0,0,0.037,0,0.222,0.037,0.037,0.185,0.111,0,0.037,0,0.037,0,0,0,0.037,0.481,0.074,0.741,0.259,0.185,0.148,0.037,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
20,0.05,0,0.1,0,0,0.05,0,0.25,0,0.1,0.25,0.05,0,0,0.05,0,0,0,0,0.1,0.5,0,0.8,0.2,0.1,0.05,0.05,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
20,0.05,0,0.1,0,0,0.05,0,0.2,0,0.05,0.3,0.05,0,0,0.05,0.05,0,0,0,0.1,0.5,0,0.75,0.25,0.1,0.05,0.05,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
18,0.056,0,0.167,0.056,0,0,0.056,0.111,0,0.056,0.056,0.056,0.111,0.111,0,0.111,0,0,0,0.056,0.222,0.111,0.556,0.444,0.111,0.056,0.056,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
18,0.056,0,0.222,0.056,0,0,0,0.111,0,0.056,0.056,0.056,0.111,0.111,0,0.111,0,0,0,0.056,0.222,0.111,0.556,0.444,0.111,0.056,0.056,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
18,0.056,0.056,0.111,0.056,0,0,0.056,0.056,0,0.056,0.056,0.111,0.111,0.111,0,0.111,0,0,0,0.056,0.222,0.111,0.5,0.5,0.222,0.167,0.056,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
18,0.056,0,0.111,0.056,0,0,0.056,0.111,0,0.056,0.056,0.111,0.111,0.111,0,0.111,0,0,0,0.056,0.222,0.111,0.556,0.444,0.167,0.111,0.056,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
27,0.148,0,0.037,0,0,0.037,0,0.185,0,0.074,0.148,0.148,0,0,0,0.037,0.111,0,0.037,0.037,0.407,0.037,0.63,0.37,0.185,0.148,0.037,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
27,0.111,0,0.037,0,0,0.037,0,0.185,0,0.074,0.148,0.148,0,0,0,0.037,0.111,0,0.037,0.074,0.407,0.037,0.63,0.37,0.185,0.148,0.037,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
27,0.148,0,0,0,0,0.037,0,0.185,0.037,0.074,0.185,0.148,0,0,0,0.074,0.074,0,0.037,0,0.407,0.074,0.63,0.37,0.222,0.185,0.037,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
27,0.222,0,0.037,0,0,0.037,0,0.185,0,0.037,0.185,0.148,0,0,0,0.037,0,0,0.037,0.074,0.519,0.037,0.741,0.259,0.185,0.148,0.037,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
27,0.111,0,0,0,0,0.037,0.037,0.148,0,0.074,0.148,0.148,0,0.074,0,0.074,0.074,0,0.037,0.037,0.37,0.111,0.63,0.37,0.185,0.148,0.037,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
27,0.222,0,0.037,0,0,0.037,0,0.222,0.037,0.037,0.185,0.111,0,0.037,0,0.074,0,0,0,0,0.444,0.074,0.704,0.296,0.185,0.148,0.037,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
27,0.148,0,0.037,0,0,0.037,0,0.185,0,0.074,0.148,0.148,0,0,0,0.037,0.074,0,0.037,0.074,0.444,0.037,0.667,0.333,0.185,0.148,0.037,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
27,0.111,0,0.037,0,0,0.037,0,0.185,0,0.074,0.148,0.148,0,0,0,0.037,0.111,0,0.037,0.074,0.407,0.037,0.63,0.37,0.185,0.148,0.037,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
27,0.037,0.074,0,0.037,0.037,0,0,0.185,0.037,0.037,0.074,0.148,0,0.111,0,0.037,0.074,0,0.037,0.074,0.222,0.185,0.593,0.407,0.296,0.259,0.037,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
27,0.222,0,0,0,0,0.037,0,0.222,0.037,0.037,0.185,0.111,0,0.037,0,0.111,0,0,0,0,0.444,0.074,0.704,0.296,0.185,0.148,0.037,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
27,0.111,0,0.037,0,0,0.037,0,0.185,0,0.111,0.111,0.148,0,0,0,0.037,0.111,0,0.037,0.074,0.407,0.037,0.63,0.37,0.185,0.148,0.037,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
25,0.24,0,0,0,0,0.04,0,0.24,0.04,0.04,0.16,0.12,0,0.08,0,0.04,0,0,0,0,0.44,0.12,0.76,0.24,0.2,0.16,0.04,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
25,0.2,0,0,0,0,0.04,0,0.24,0.04,0.04,0.16,0.12,0,0.08,0,0.08,0,0,0,0,0.4,0.12,0.72,0.28,0.2,0.16,0.04,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
20,0.05,0,0,0,0,0,0,0.2,0,0.15,0.25,0.1,0,0,0.05,0.1,0,0,0,0.1,0.55,0,0.8,0.2,0.1,0.1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
20,0.05,0,0.05,0,0,0,0,0.2,0,0.2,0.2,0.1,0,0,0.05,0.05,0,0,0,0.1,0.55,0,0.8,0.2,0.1,0.1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
27,0.185,0,0.037,0,0,0.037,0,0.222,0.037,0.037,0.185,0.111,0,0.037,0,0.074,0,0,0,0.037,0.444,0.074,0.704,0.296,0.185,0.148,0.037,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
20,0,0,0.05,0,0,0,0,0.25,0,0.15,0.25,0.05,0,0,0.05,0.05,0.05,0,0,0.1,0.5,0,0.8,0.2,0.05,0.05,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
